video_path,label,total_blinks,blink_rate,avg_ear,ear_variance,yaw_variance,pitch_variance,yaw_angular_velocity,pitch_angular_velocity,mean_yaw,mean_pitch,duration,blink_frames_processed,headpose_frames_processed,blink_faces_detected,headpose_faces_detected,blink_success,headpose_success
02_15__walking_and_outside_surprised__I8G2LWD1.mp4,fake,31,90.91649694501018,0.42211278181949397,0.023891039059335796,6.151039599426491,55.25196434676986,6.4680772579675105,14.562291269004403,-176.1290389354603,-5.8686646780066605,40.916666666666664,489,489,489,489,True,True
02_18__exit_phone_room__OXMEEFUQ.mp4,fake,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,10.791666666666666,0,0,0,0,False,False
02_18__outside_talking_pan_laughing__OXMEEFUQ.mp4,fake,23,106.2480376766091,0.3993798693447915,0.008090281050537678,12.506352084057609,23.31163544982737,11.094331234091095,11.195125263506457,-174.99052403763477,0.06772309117783,26.541666666666668,310,310,310,310,True,True
02_21__kitchen_pan__Z0XHPQAR.mp4,fake,3,15.052264808362368,0.5736798304818054,0.0025978608304824003,1.6660554795302098,54.79369950390193,4.077707455029234,11.778319103215521,-176.8397592810934,-23.81514637199542,23.916666666666668,283,283,283,283,True,True
02_18__walking_down_street_outside_angry__21JTDDEL.mp4,fake,1,157.2052401746725,0.3418395044979158,0.010627727559789416,8555.107919387927,7.080616043784401,640.7752142726363,24.31211702839934,179.5637848128811,16.13233945657624,19.083333333333332,9,24,9,24,True,True
02_27__walk_down_hall_angry__78M8S6M6.mp4,fake,0,0.0,0.360126300134546,0.0021113256659786024,3794.09331033723,3.4921704996472585,248.88533213412862,24.8031882808948,179.91126041487,9.999122888870689,8.666666666666666,7,20,7,20,True,True
02_27__hugging_happy__GVFLSZD5.mp4,fake,9,37.83941605839416,0.4579644476739011,0.022197023455630256,7.819168167249931,22.98381656993966,6.205040103249446,11.861569781189441,-170.72366267819785,-32.124333475437446,28.541666666666668,326,326,326,326,True,True
02_25__talking_against_wall__Z7FQ69VP.mp4,fake,15,43.63636363636364,0.6372595619501173,0.007274787044587532,0.833251375895358,0.6924519674470107,1.7132750770563223,4.088035807204968,178.3966330165979,2.116295552257962,41.25,495,495,495,495,True,True
02_21__talking_angry_couch__Z0XHPQAR.mp4,fake,23,52.19858156028369,0.523678663778078,0.01103688035642769,27.042042461179406,22.575678685226755,9.505276357228002,15.877669178566794,169.28216992954856,32.30749606192545,52.875,634,634,634,634,True,True
03_04__outside_talking_pan_laughing__T04P6ELC.mp4,fake,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,29.708333333333332,0,0,0,0,False,False
03_01__walking_and_outside_surprised__JZUXXFRB.mp4,fake,43,119.77818853974122,0.45075530192649765,0.044520421234618426,3060.7109987634444,141.2911512368361,81.80195934719893,25.1713469860864,-179.14985716055776,33.33452842264001,45.083333333333336,515,515,515,515,True,True
03_06__podium_speech_happy__83ABVHC3.mp4,fake,23,80.66746126340881,0.5504214702000525,0.01405703755959318,8.896504175743855,2.632579969875436,9.09889359091279,7.108602456037112,174.32249962397898,-4.303377420098105,34.958333333333336,403,403,403,403,True,True
03_07__hugging_happy__BKLOCI1M.mp4,fake,32,113.07975460122698,0.4506907480371362,0.010202816741346678,3339.05988914015,15.919738745658105,88.39031502684348,11.697808791197668,179.44092968088646,-24.839524901446286,33.958333333333336,407,407,407,407,True,True
03_06__meeting_serious__83ABVHC3.mp4,fake,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,40.0,0,0,0,0,False,False
03_07__walking_outside_cafe_disgusted__CDSNLDQ8.mp4,fake,11,53.16923076923077,0.4676969874400442,0.009304910168132672,0.2758197174615129,1.2874087859030028,2.033581686129287,4.044639234990781,178.78127242498243,-4.094948496452899,27.083333333333332,293,293,293,293,True,True
03_04__talking_angry_couch__T04P6ELC.mp4,fake,43,85.23055746730901,0.4829292534094713,0.03572260168957189,7.151975123769322,4.888080637417035,7.427876858680956,10.55251577520885,173.51550735669989,20.737111376615463,60.541666666666664,726,726,726,726,True,True
03_07__walking_down_indoor_hall_disgust__PWXXULHR.mp4,fake,36,107.92607802874743,0.4490297995535116,0.045541585264058694,2778.935254473271,922.2957358318502,69.88877674263411,19.104058865285538,-178.45153218691485,8.170110023635512,40.583333333333336,478,478,478,478,True,True
03_07__walking_outside_cafe_disgusted__IFSURI9X.mp4,fake,11,52.04819277108434,0.46555429575695323,0.010538376018754507,0.3764196599020391,1.3402197631177086,1.9936700701542036,4.137200709639132,178.52570427423962,-3.56177761787955,27.666666666666668,294,294,294,294,True,True
03_07__walking_outside_cafe_disgusted__PWXXULHR.mp4,fake,11,52.65822784810127,0.4936318973741235,0.011304111375059921,0.4982301850291042,1.8185192304359123,2.034649084369001,4.538340918602098,178.4872676479326,-4.1769281856332965,29.625,294,294,294,294,True,True
03_07__walk_down_hall_angry__6PHZRQ4H.mp4,fake,1,358.3856502242153,0.3082038996390529,0.01710405760977146,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,18.583333333333332,4,0,4,0,True,False
03_07__walk_down_hall_angry__IFSURI9X.mp4,fake,1,358.3856502242153,0.22758623956684432,0.012141644897464008,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,18.583333333333332,4,0,4,0,True,False
03_11__exit_phone_room__P08VGHTA.mp4,fake,0,0.0,0.6284239375967897,0.030984602625851128,0.16820522654438225,1.0894657330855748,1.6010154867507729,3.9410418561516956,179.3296439469849,-2.6451385819027124,22.166666666666668,67,67,67,67,True,True
03_13__kitchen_pan__GBYWJW06.mp4,fake,6,32.42026266416511,0.6092040392856454,0.0024209529325146676,2.8189983919198585,31.664555425156745,6.206558727519986,14.667831920148979,176.46695114052363,-20.641307318014558,22.208333333333332,265,265,265,265,True,True
03_09__outside_talking_still_laughing__RCETIXYL.mp4,fake,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,39.166666666666664,0,0,0,0,False,False
03_11__talking_against_wall__P08VGHTA.mp4,fake,27,85.45054945054946,0.6052534174863438,0.009997733668854897,0.6729326302867934,0.8504408449779945,2.755823325435244,4.709863102132582,176.14863479571724,-2.709409688360518,37.916666666666664,455,455,455,455,True,True
03_09__secret_conversation__RCETIXYL.mp4,fake,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,33.125,0,0,0,0,False,False
03_13__meeting_serious__GBYWJW06.mp4,fake,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,39.916666666666664,0,0,0,0,False,False
03_13__meeting_serious__T3MZOI8X.mp4,fake,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,40.0,0,0,0,0,False,False
03_14__podium_speech_happy__Q9NSXM88.mp4,fake,18,61.78784266984505,0.5731291211463958,0.0053768881088067325,9.05969963820004,2.7173866131143316,9.319933617634065,7.38901986984215,174.08626432199085,-4.502790543683536,34.958333333333336,419,419,419,419,True,True
03_14__talking_against_wall__ZC2KYASW.mp4,fake,23,72.7912087912088,0.5462936109072949,0.003890477893296562,0.6184298791780423,0.6608661678637902,2.6093174800148247,4.296959765008645,176.80908224792293,-4.005477135270616,37.916666666666664,455,455,455,455,True,True
03_13__outside_talking_still_laughing__GBYWJW06.mp4,fake,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,39.166666666666664,0,0,0,0,False,False
03_14__walk_down_hall_angry__P1L5PF4I.mp4,fake,0,0.0,0.3645986887630875,0.004783912442418213,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,5,0,5,0,True,False
03_15__kitchen_pan__AIOM1U5V.mp4,fake,10,53.93258426966292,0.6671825558880762,0.006879310498291761,1.4239906970998026,13.740175148557164,5.713495003343893,14.155832320309575,177.33034083574975,-22.690355269586952,22.25,266,266,266,266,True,True
03_15__kitchen_pan__DNUJD8M2.mp4,fake,14,75.64727954971858,0.6826372695235469,0.007226811800350403,4750.495279762204,23.028843263313423,123.56164369878861,16.364261356087045,168.03696874401376,-24.303063583391168,22.208333333333332,265,265,265,265,True,True
03_14__walking_down_street_outside_angry__H0VQHGS3.mp4,fake,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,39.291666666666664,0,0,0,0,False,False
03_15__outside_talking_pan_laughing__Y11NT1YX.mp4,fake,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,29.708333333333332,0,0,0,0,False,False
03_18__walking_outside_cafe_disgusted__22UBC0BS.mp4,fake,4,18.253521126760567,0.42097816295598117,0.0018266622307941335,0.36739708947819516,1.5796794813998931,2.0952594414122405,4.194778957342188,178.71622480686196,-3.821085503493382,29.583333333333332,293,293,293,293,True,True
03_18__walking_and_outside_surprised__8HNSXOBW.mp4,fake,18,67.85340314136126,0.4915923647322223,0.015520423711432876,1.207406255075969,3.9571414037562582,5.084653104138352,8.189201200255518,178.45114939300058,-12.58897258443986,31.833333333333332,378,378,378,378,True,True
03_15__podium_speech_happy__DG8ITQO3.mp4,fake,23,78.95113230035756,0.645001723604443,0.006704015980790215,8.768718694380661,2.705670484192074,8.708237924523624,7.318762112092083,173.99038016805034,-4.05194111876342,34.958333333333336,419,419,419,419,True,True
03_21__exit_phone_room__YCSEBZO4.mp4,fake,0,0.0,0.4043500763810292,0.02387987741747118,0.19059758951698985,0.25633009329047945,2.1309560308174698,2.5120225423776175,179.00611148629076,-4.467987421342465,22.625,34,34,34,34,True,True
03_15__outside_talking_still_laughing__DNUJD8M2.mp4,fake,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,39.291666666666664,0,0,0,0,False,False
03_21__kitchen_pan__YCSEBZO4.mp4,fake,13,70.2439024390244,0.49601718897046715,0.008259983437638445,3727.5400643496628,19.245527636098597,101.55748578937869,11.632219016721807,178.7258575294377,-23.98246052657141,22.208333333333332,265,265,265,265,True,True
03_26__kitchen_pan__WBSXBL82.mp4,fake,2,10.847457627118644,0.5910492026885663,0.0013672856690508971,2.600767718087109,52.61959261963658,6.946618805347013,19.026030021287603,176.68698013153957,-18.40123366442233,22.125,264,264,264,264,True,True
03_26__kitchen_still__WBSXBL82.mp4,fake,7,21.10994764397906,0.5877772645002732,0.0020818049779368596,3.867567573078788,8.483433212301376,5.084513884551466,13.41812739421563,176.13848649782528,-21.547434663256823,39.791666666666664,477,477,477,477,True,True
03_27__walk_down_hall_angry__IL675GCI.mp4,fake,0,0.0,0.3431105186933051,0.009421107453636342,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,18.583333333333332,4,0,4,0,True,False
03_26__talking_against_wall__WBSXBL82.mp4,fake,14,44.30769230769231,0.5826178594985174,0.002737381407382232,0.5525215067705068,0.7904866395950043,2.657103974240962,4.670266437087809,176.79028870469588,-6.3771747870299516,37.916666666666664,455,455,455,455,True,True
03_21__meeting_serious__V53E3RVB.mp4,fake,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,40.0,0,0,0,0,False,False
03_21__secret_conversation__YCSEBZO4.mp4,fake,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,33.166666666666664,0,0,0,0,False,False
04_01__exit_phone_room__0XUW13RW.mp4,fake,5,52.774869109947645,0.4864327645370866,0.004001035820666125,0.1256138262954223,0.6770154175593339,1.0708606861525642,2.4760780878076747,-179.31237980701582,2.320328115063419,15.916666666666666,130,130,130,130,True,True
03_27__walking_down_indoor_hall_disgust__IL675GCI.mp4,fake,22,50.75328265376642,0.58554031220151,0.0414383623091842,3434.796345741676,281.2370791251719,99.41265313771602,17.327178390124043,-176.69220146200223,-33.56347719515033,60.291666666666664,620,620,620,620,True,True
04_01__kitchen_still__6I623VU9.mp4,fake,21,72.0,0.49245827110506624,0.007252673190400558,6.632451177881326,7.992910112231604,5.774445294839773,10.96758061423345,-174.64185322181322,-19.496512625598243,35.0,420,420,420,420,True,True
04_07__exit_phone_room__ITC0C48B.mp4,fake,5,52.68292682926829,0.49905677096707246,0.002098837326779717,0.1949832118848048,0.6489404263175823,1.1136171318418218,2.8785403476944422,-179.20236228288303,1.0931456015419032,13.666666666666666,127,127,127,127,True,True
04_06__kitchen_still__ZK95PQDE.mp4,fake,17,58.285714285714285,0.6316852097461847,0.009373929545669457,6.695730893756025,5.890293118795701,5.466229908538524,10.306044518230172,-174.56989263900184,-19.741523468007728,35.0,420,420,420,420,True,True
04_01__outside_talking_still_laughing__0XUW13RW.mp4,fake,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,33.75,0,0,0,0,False,False
04_01__outside_talking_still_laughing__6I623VU9.mp4,fake,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,33.75,0,0,0,0,False,False
04_07__kitchen_pan__XRK7FGZX.mp4,fake,6,35.92515592515592,0.5912381828788292,0.009283982098850388,8.688068065734504,12.698554310478617,7.73611525468477,14.414375727944547,176.299210938056,-17.075778119365545,20.041666666666668,238,238,238,238,True,True
04_01__secret_conversation__6I623VU9.mp4,fake,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,35.916666666666664,0,0,0,0,False,False
04_12__walking_down_street_outside_angry__96TQKDFJ.mp4,fake,0,0.0,0.4583245744484118,0.005782538786285205,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,18.875,4,0,4,0,True,False
04_13__walking_outside_cafe_disgusted__00T3UYOR.mp4,fake,0,0.0,0.39653271354273784,0.0027587240558112494,9195.004545516189,8.889060517751911,894.489844640621,44.509389781319975,177.8516801919309,-3.2305801053004477,15.291666666666666,5,18,5,18,True,True
04_13__walking_down_street_outside_angry__00T3UYOR.mp4,fake,0,0.0,0.5492821474867197,0.0020816532916468765,1.9235603237546115,12.657150225761145,17.75847166767191,22.982626210345174,176.00755408351972,1.8516512358320867,18.083333333333332,4,24,4,24,True,True
04_13__podium_speech_happy__00T3UYOR.mp4,fake,21,69.52789699570815,0.5108515553607553,0.009278579335411647,1.7681225099660178,2.7329125419076448,4.891193960997424,8.6283001860806,177.4656215091067,1.5154620801634826,38.833333333333336,428,428,428,428,True,True
04_18__kitchen_still__NAXINA1N.mp4,fake,15,51.42857142857142,0.5910817296283635,0.004539966007426441,7.080346406810745,5.076822049493037,5.646176816169622,9.735105764959961,-175.0281972429285,-17.78860594243278,35.0,420,420,420,420,True,True
05_16__exit_phone_room__B62WCGUN.mp4,fake,2,24.88888888888889,0.5905615383103126,0.0075834210482376525,0.8071071165785011,1.497166947435691,2.7083697281914856,5.1816922413132875,-175.03794339499598,4.2985974476614075,16.875,111,111,111,111,True,True
04_21__walking_down_street_outside_angry__5Y31RZP8.mp4,fake,1,238.47133757961782,0.38730908306311784,0.015579994999342558,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,19.625,6,0,6,0,True,False
04_13__secret_conversation__00T3UYOR.mp4,fake,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,35.875,0,0,0,0,False,False
05_08__talking_against_wall__PRBCE28Z.mp4,fake,15,51.73652694610779,0.5622075446559995,0.0037811835179327943,0.44009205516999866,1.3778386127277757,3.032042633173169,6.169118434955835,-178.716553830534,-0.6080090294370205,34.791666666666664,417,417,417,417,True,True
04_26__outside_talking_still_laughing__WX836VLY.mp4,fake,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,33.75,0,0,0,0,False,False
05_16__walk_down_hall_angry__OSXCUOHX.mp4,fake,0,0.0,0.4335158433116759,0.002403146759965019,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,17.5,3,0,3,0,True,False
05_16__walk_down_hall_angry__U9WZI5LK.mp4,fake,0,0.0,0.5383902971911415,0.006489149909354758,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,17.5,3,0,3,0,True,False
05_28__exit_phone_room__U9LRLJ6N.mp4,fake,4,32.0,0.467071399958229,0.0025785503289563454,1.4049993927414919,2.062616042475992,2.855530672478266,5.50333959411004,-175.42830636026602,5.582155302718857,16.875,163,163,163,163,True,True
05_17__hugging_happy__YTJYYDO9.mp4,fake,18,63.529411764705884,0.500016358815403,0.00793613007160211,9.653177790469393,20.11774132327901,9.551683139104043,14.892713741366634,-173.30802478711024,-25.046668189028136,34.0,408,408,408,408,True,True
05_17__walking_down_street_outside_angry__M3H96PDQ.mp4,fake,0,0.0,0.40983378375341156,0.004850835276092441,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,27.291666666666668,7,0,7,0,True,False
06_02__walk_down_hall_angry__37DH75GQ.mp4,fake,0,0.0,0.5696260517757171,0.023480344526016154,1914.448338771936,18.52087823715097,117.17609229579526,52.56357572655395,175.1443106488163,12.449778299293369,12.541666666666666,5,18,5,18,True,True
05_28__kitchen_still__W3J028UG.mp4,fake,13,42.78857142857142,0.5413719971506682,0.01636846571190723,3.613973035222717,4.853682975207432,2.84205603685366,6.473912638084234,-175.40907808975328,-7.648087464944257,36.458333333333336,437,437,437,437,True,True
06_07__exit_phone_room__NMGYPBXE.mp4,fake,3,44.30769230769231,0.49182833380929536,0.020679853794863968,0.4999509925808988,2.4593624800080147,2.14800819896478,4.305326869982114,176.85878763583307,5.290475299069801,10.833333333333334,93,93,93,93,True,True
06_04__walking_outside_cafe_disgusted__ZK95PQDE.mp4,fake,6,73.14285714285715,0.25986927000760757,0.009746737353246155,0.6260291094888326,1.649073223346826,1.85597631029971,4.492959623384071,177.00716761673715,0.46945557144623423,13.125,115,115,115,115,True,True
06_04__outside_talking_still_laughing__ZK95PQDE.mp4,fake,11,146.3677130044843,0.326720366362958,0.010587247334727658,4.979631145272245,8.696642847171123,11.989164216433098,14.932335486295358,175.29461031242803,-0.9770837338748819,27.875,108,108,108,108,True,True
06_03__talking_against_wall__4I8LRXWF.mp4,fake,26,88.61538461538461,0.5238862907709352,0.029201742369881,10.29384767786173,14.208207639381293,5.802647532704822,8.509584649003829,174.43358589469216,-0.8543929231452309,35.208333333333336,422,422,422,422,True,True
06_11__walking_outside_cafe_disgusted__MX659QU8.mp4,fake,5,59.42857142857143,0.36256502872475793,0.016522573681293895,1.7973804037090024,2.3811247971867595,2.1371213668058013,5.004249157981859,176.57314977000465,-1.2276008288719926,13.125,119,119,119,119,True,True
06_02__podium_speech_happy__N8OSN8P6.mp4,fake,39,90.64541832669323,0.5600530699215946,0.01273462671474229,3.804511722787826,6.656260618792865,5.506300254740139,9.575692684490823,176.0640737795628,1.5586202292962281,52.291666666666664,616,616,616,616,True,True
06_12__outside_talking_pan_laughing__3K21NFNM.mp4,fake,18,103.20819112627986,0.44349835477994876,0.014857042018506465,15.45207423442142,51.84357019492708,9.939522070296002,12.212614722679302,173.7857445974452,-0.2355752683219119,24.416666666666668,248,248,248,248,True,True
06_07__kitchen_pan__NMGYPBXE.mp4,fake,18,75.23947750362845,0.5288728010217358,0.024845587059025186,3430.491207959297,203.71645532782662,50.4399378366693,14.268317826061699,173.32335675745256,-18.26314124932771,28.708333333333332,342,342,342,342,True,True
06_07__walking_down_street_outside_angry__NMGYPBXE.mp4,fake,3,226.83185840707964,0.4318592300111001,0.01873966665706687,0.6491264661185197,3.407669208371058,8.75499496874046,15.444214271985262,176.7707052778398,6.447418553561235,23.541666666666668,19,43,19,43,True,True
06_14__outside_talking_pan_laughing__8U9ULZDT.mp4,fake,21,99.71014492753623,0.40786449051673196,0.022739128955313454,13.022989802465501,68.06777516699601,9.003926920046656,13.416889605466418,174.11357237612975,-1.7573794615155411,25.875,299,299,299,299,True,True
06_15__exit_phone_room__QRCD27P8.mp4,fake,4,60.45801526717558,0.577381117016374,0.03555063018481505,0.19858652989724004,1.0300693857445895,1.666601707913144,4.140298030601427,175.34993776237235,4.778315950478338,10.916666666666666,93,93,93,93,True,True
06_12__podium_speech_happy__0VR4Y891.mp4,fake,32,74.38256658595643,0.6056320640400628,0.012304754343081268,4.0940112392194905,5.142746649172381,5.995892956205282,9.863844431677423,175.928952209176,0.9343954440611623,51.625,616,616,616,616,True,True
06_12__podium_speech_happy__3K21NFNM.mp4,fake,44,104.01284109149277,0.5461193533271183,0.02444933129192531,3.845105487858736,6.867183455699174,5.89956956167981,9.750335534583437,176.03842622633252,2.1870315274836982,51.916666666666664,609,609,609,609,True,True
06_14__walking_and_outside_surprised__8U9ULZDT.mp4,fake,27,79.59058341862846,0.6657645984578094,0.29241590866337286,3534.1518072685153,357.1735450799715,103.64534106233806,16.591218093239576,179.48875871089132,-20.301121309038447,40.708333333333336,486,486,486,486,True,True
06_15__outside_talking_still_laughing__QRCD27P8.mp4,fake,13,148.0,0.38195524941878484,0.0270624806854767,3.7902983227864877,7.583889371809427,11.098825882893308,13.594589302079944,175.11954299678496,0.6836258871093908,30.0,125,125,125,125,True,True
06_18__outside_talking_pan_laughing__DEA1TCLN.mp4,fake,25,119.80799999999999,0.3816258113125907,0.021863865543548123,14.717087209019082,60.73234210977346,9.538247929954514,12.401695200756954,174.06851402354445,-1.4294837105448144,26.041666666666668,298,298,298,298,True,True
06_14__walking_down_indoor_hall_disgust__8U9ULZDT.mp4,fake,30,63.62297496318115,0.4530777323467779,0.04533417630712286,39.056808261504116,322.05095551667006,9.289057947433827,16.36816029664476,169.3677859109273,22.316323048990107,56.583333333333336,678,678,678,678,True,True
06_15__walking_and_outside_surprised__QRCD27P8.mp4,fake,32,93.4685598377282,0.6296889592627058,1.1189516362171226,11.66539154531034,307.32968817443475,9.354614408157211,19.433167754173333,176.46075030297087,-17.98435900660645,41.083333333333336,490,490,490,490,True,True
06_18__outside_talking_still_laughing__M36D0OJT.mp4,fake,7,108.92586989409985,0.4201484704276141,0.007997763410431265,2.145761210441742,3.272282819631612,8.556603156235724,9.930987258469079,175.7616498224343,-0.0879845486412013,27.541666666666668,91,91,91,91,True,True
06_18__walk_down_hall_angry__LH0KWJKM.mp4,fake,0,0.0,0.4629865716437641,0.010727439866299326,2.481900969271957,6.316235901724466,25.908390718301774,47.82167772709324,176.30888384065395,14.068420816495173,12.541666666666666,5,18,5,18,True,True
06_25__outside_talking_pan_laughing__MI9BDQ7M.mp4,fake,26,133.55817875210792,0.35543572905557363,0.020324825428498467,13.669322834277233,59.03057874957107,9.89933613711512,14.754849288767712,173.86456963749245,-0.44668831556905414,24.708333333333332,280,280,280,280,True,True
06_20__kitchen_pan__6SUW7063.mp4,fake,22,92.36151603498543,0.5707543128040103,0.01836911406574223,2370.2705091002476,56.45198710411394,52.356718840652654,18.882260594357447,179.554164631919,-13.098545240943638,28.583333333333332,339,339,339,339,True,True
06_18__podium_speech_happy__DEA1TCLN.mp4,fake,45,104.41434262948208,0.4927978477693976,0.02759161605187299,4.312939517404098,6.823657000233963,6.095164777943728,9.688504633623209,175.94387853150255,1.220445547055467,52.291666666666664,614,614,614,614,True,True
06_26__kitchen_pan__L5BVR5L9.mp4,fake,19,79.65065502183405,0.5520397542023614,0.01815738194824974,10.640084504411172,163.32192857954863,6.047445702140454,11.388327322664884,175.54196292523278,-17.732120073417942,28.625,340,340,340,340,True,True
06_25__walking_and_outside_surprised__MI9BDQ7M.mp4,fake,27,79.672131147541,0.6185655158495938,0.3036841051322778,6.630654260946512,258.7755047208186,8.15780581103755,17.07817724682618,176.76551542149159,-14.934170081717767,40.666666666666664,485,485,485,485,True,True
06_25__talking_angry_couch__MI9BDQ7M.mp4,fake,46,112.55734919286321,0.5020747849466982,0.017874750478612044,13.912556398851258,28.27292144180191,7.677209037734615,12.792382477659777,172.76267251098372,22.478920789743697,49.041666666666664,588,588,588,588,True,True
06_26__kitchen_still__L5BVR5L9.mp4,fake,31,97.57377049180327,0.5536869151429656,0.017606332629262613,6.5929913717732695,11.916997002483532,6.7160007421533425,11.352618164859246,-175.28078879585362,-17.11786793182055,38.125,457,457,457,457,True,True
06_27__walking_and_outside_surprised__O7L5Z9U8.mp4,fake,25,71.85628742514969,0.6417539962211589,0.47956998601093953,8.50856353457156,340.24769161443567,8.42553270269968,19.21435011899722,176.62057149524702,-15.679475595896973,41.75,498,498,498,498,True,True
06_27__talking_angry_couch__JOG5PB18.mp4,fake,48,117.15254237288136,0.4515574865449455,0.020583247223325368,16.95643975876123,33.48523749760219,8.182811691054157,13.380820052532966,171.32930606963268,24.860401955023615,49.166666666666664,590,590,590,590,True,True
07_02__walking_down_street_outside_angry__O4SXNLRL.mp4,fake,0,0.0,0.39874283622268525,0.0057837042455255155,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,24.166666666666668,4,0,4,0,True,False
07_03__hugging_happy__7NGMD8FT.mp4,fake,21,82.96296296296296,0.3628134052570325,0.02655478427859008,47.78310860825389,14.786664950359837,18.70902761968729,19.521225456771244,168.78670800656477,-31.678001319349946,30.375,359,359,359,359,True,True
07_02__talking_angry_couch__1H07DFQJ.mp4,fake,22,40.43395022335673,0.5109729161383832,0.028670281103093918,9.022491770038654,27.8853689669719,7.834037472297243,12.934257384499555,171.88545177548576,19.05288050488063,65.29166666666667,778,778,778,778,True,True
07_03__walking_outside_cafe_disgusted__F0YYEA5W.mp4,fake,6,51.320754716981135,0.2761907208450545,0.002141467319039081,0.3959096542437199,2.859910697854562,1.9060261565407524,4.345113448157585,175.1301249828792,-0.5333728146866513,19.875,166,166,166,166,True,True
07_03__outside_talking_pan_laughing__IFSURI9X.mp4,fake,-1,-1.0,-1.0,-1.0,21.71337524682432,47.685753635933,16.556392709734077,22.33506732568651,168.41593743481158,9.721362369891821,29.291666666666668,0,197,0,197,False,True
07_03__podium_speech_happy__6PHZRQ4H.mp4,fake,23,74.73586654309545,0.4638119275589575,0.012368208459159974,8.456315698951391,18.559403470379774,7.293616331151616,16.138709166234175,175.94555932065245,-3.31708250584963,44.958333333333336,438,438,438,438,True,True
07_03__secret_conversation__IFSURI9X.mp4,fake,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,28.5,0,0,0,0,False,False
07_06__kitchen_pan__NMGYPBXE.mp4,fake,6,32.48120300751879,0.6074324829830711,0.059764308999879626,8.885912776245139,83.89658735148353,7.274143603446245,13.86674924346305,-170.5613717399316,-15.111021682429048,22.166666666666668,265,265,265,265,True,True
07_06__outside_talking_still_laughing__NMGYPBXE.mp4,fake,8,74.10526315789474,0.30320828722731263,0.01927954458830513,30.863345838389627,10.15164849445289,15.809790499762256,14.579951177890333,171.12901270398527,-2.214335696696197,35.625,153,153,153,153,True,True
07_06__walking_down_street_outside_angry__NMGYPBXE.mp4,fake,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,23.458333333333332,0,0,0,0,False,False
07_03__talking_angry_couch__WPT3Z2KN.mp4,fake,26,48.49740932642488,0.4704270438865087,0.03959728415257462,8.943066615253397,26.651012756943384,8.180197230286382,12.380481270222893,172.09433831302445,18.25904843057493,64.33333333333333,766,766,766,766,True,True
07_13__walking_outside_cafe_disgusted__RVQCPCJF.mp4,fake,6,51.18483412322275,0.36013948426203357,0.002502953828622112,0.3045000719968098,2.4657889953732703,2.042647961665517,4.719618962178513,176.39289557924047,0.4213591973842562,17.583333333333332,165,165,165,165,True,True
07_09__outside_talking_still_laughing__N9CWME71.mp4,fake,9,47.04784130688448,0.3543999796357799,0.007798580090205035,23.575958221877165,12.426547517843716,14.971557636141071,18.4190825714921,172.1943491228011,-1.9740455758417108,35.708333333333336,271,271,271,271,True,True
